subject,session,run,electrode,condition,X,Y,Z,coordinates_xyz,euclidean_norm
sub-2006,ses-4,run-02,anode,target,-27.39013514,-59.28491015,79.03772462,"[-27.390, -59.285, 79.038]",102.52746942935825
sub-2006,ses-4,run-02,cathode1,target,-68.01971168,-37.79435677,33.12328475,"[-68.020, -37.794, 33.123]",84.57095584961752
sub-2006,ses-4,run-02,cathode2,target,18.68445154,-77.18926977,56.23307031,"[18.684, -77.189, 56.233]",97.31110056651218
sub-2006,ses-4,run-02,cathode3,target,-19.9515367,-21.80030736,104.2776899,"[-19.952, -21.800, 104.278]",108.38428773841012
sub-2006,ses-baseline,run-baseline,anode,control,0.9671446236491146,18.347929386820187,105.27933066667664,"[0.967, 18.348, 105.279]",106.87057287733715
sub-2006,ses-baseline,run-baseline,anode,target,-24.400509493869105,-51.32828614743834,82.37377559622358,"[-24.401, -51.328, 82.374]",100.0770539552934
sub-2006,ses-baseline,run-baseline,cathode1,control,-34.80026072260144,2.440349648061179,100.22593140457415,"[-34.800, 2.440, 100.226]",106.12375218903746
sub-2006,ses-baseline,run-baseline,cathode1,target,-65.84116808829614,-14.698428071499581,66.85641698580677,"[-65.841, -14.698, 66.856]",94.97833276692313
sub-2006,ses-baseline,run-baseline,cathode2,control,31.868930238488467,-5.644622257572398,100.82937169423649,"[31.869, -5.645, 100.829]",105.89642426083529
sub-2006,ses-baseline,run-baseline,cathode2,target,-8.464273141964739,-83.38088240524941,35.560984934752426,"[-8.464, -83.381, 35.561]",91.04174383231852
sub-2006,ses-baseline,run-baseline,cathode3,control,5.718123391026881,56.730616010139386,96.16169274687226,"[5.718, 56.731, 96.162]",111.79503960350279
sub-2006,ses-baseline,run-baseline,cathode3,target,22.129367632743122,-20.237265582622044,102.72196571617539,"[22.129, -20.237, 102.722]",107.00961672056296
sub-2007,ses-1,run-01,anode,target,-32.87849638,-78.62716822,4.73470541,"[-32.878, -78.627, 4.735]",85.35598714692095
sub-2007,ses-1,run-01,cathode1,target,-60.11317199,-43.39766215,23.32683181,"[-60.113, -43.398, 23.327]",77.72445952901114
sub-2007,ses-1,run-01,cathode2,target,-34.26338819,-79.97840039,-58.5206784,"[-34.263, -79.978, -58.521]",104.85797108278422
sub-2007,ses-1,run-01,cathode3,target,17.25193661,-78.79917551,13.83398362,"[17.252, -78.799, 13.834]",81.84325555994012
sub-2007,ses-1,run-02,anode,target,-33.17584338,-79.83354536,5.07994623,"[-33.176, -79.834, 5.080]",86.6016016157967
sub-2007,ses-1,run-02,cathode1,target,-60.76478232,-43.73871583,23.63629618,"[-60.765, -43.739, 23.636]",78.51183687803488
sub-2007,ses-1,run-02,cathode2,target,-34.32097737,-80.58292908,-58.19339896,"[-34.321, -80.583, -58.193]",105.15707122805432
sub-2007,ses-1,run-02,cathode3,target,17.83086651,-79.91165924,14.39302878,"[17.831, -79.912, 14.393]",83.1322582422084
sub-2007,ses-2,run-01,anode,target,-29.50310384,-77.47613473,11.25263275,"[-29.503, -77.476, 11.253]",83.66365000824018
sub-2007,ses-2,run-01,cathode1,target,-71.67315936,-39.48673852,5.40786242,"[-71.673, -39.487, 5.408]",82.00908039689541
sub-2007,ses-2,run-01,cathode2,target,-8.61155194,-90.33468075,-43.71407939,"[-8.612, -90.335, -43.714]",100.7245457171933
sub-2007,ses-2,run-01,cathode3,target,18.41534775,-65.08605697,35.93858619,"[18.415, -65.086, 35.939]",76.5957036784151
sub-2007,ses-2,run-02,anode,target,-29.46213825,-78.61537091,11.5070946,"[-29.462, -78.615, 11.507]",84.73964455738728
sub-2007,ses-2,run-02,cathode1,target,-71.6202424,-40.20808296,5.90206472,"[-71.620, -40.208, 5.902]",82.346726860951
sub-2007,ses-2,run-02,cathode2,target,-8.92014236,-90.75481885,-43.27583784,"[-8.920, -90.755, -43.276]",100.939606819984
sub-2007,ses-2,run-02,cathode3,target,18.67291252,-66.1234976,36.55013621,"[18.673, -66.123, 36.550]",77.82613348873456
sub-2007,ses-3,run-01,anode,target,-36.26296943,-81.37365249,-10.10977396,"[-36.263, -81.374, -10.110]",89.65981151534221
sub-2007,ses-3,run-01,cathode1,target,-75.15140085,-34.72346014,-5.1541156,"[-75.151, -34.723, -5.154]",82.9458657283756
sub-2007,ses-3,run-01,cathode2,target,-50.02690766,-62.66375823,-68.2456762,"[-50.027, -62.664, -68.246]",105.29439873765985
sub-2007,ses-3,run-01,cathode3,target,6.58550517,-81.13417418,12.1235404,"[6.586, -81.134, 12.124]",82.29886590983564
sub-2007,ses-3,run-02,anode,target,-36.20347409,-83.35424939,-9.40544642,"[-36.203, -83.354, -9.405]",91.36238202846458
sub-2007,ses-3,run-02,cathode1,target,-75.09206489,-36.34822078,-4.82165564,"[-75.092, -36.348, -4.822]",83.56590050030178
sub-2007,ses-3,run-02,cathode2,target,-50.12797924,-63.64237105,-68.69408096,"[-50.128, -63.642, -68.694]",106.21695935438363
sub-2007,ses-3,run-02,cathode3,target,7.51608609,-83.31035044,12.69390068,"[7.516, -83.310, 12.694]",84.60638956380069
sub-2007,ses-4,run-01,anode,target,-42.98811582,-79.68991924,-16.11516531,"[-42.988, -79.690, -16.115]",91.96825475782437
sub-2007,ses-4,run-01,cathode1,target,-77.82472031,-19.80802005,-11.71394802,"[-77.825, -19.808, -11.714]",81.15578431539055
sub-2007,ses-4,run-01,cathode2,target,-35.72369691,-71.25196395,-71.42006326,"[-35.724, -71.252, -71.420]",107.02266266409207
sub-2007,ses-4,run-01,cathode3,target,6.66427683,-84.04242302,4.94256356,"[6.664, -84.042, 4.943]",84.45099399820076
sub-2007,ses-4,run-02,anode,target,-42.80875262,-80.83150546,-15.88425336,"[-42.809, -80.832, -15.884]",92.83658266338242
sub-2007,ses-4,run-02,cathode1,target,-77.78300461,-20.81998803,-11.0133674,"[-77.783, -20.820, -11.013]",81.27091711809341
sub-2007,ses-4,run-02,cathode2,target,-35.70917992,-71.64386128,-71.26299465,"[-35.709, -71.644, -71.263]",107.17463690702546
sub-2007,ses-4,run-02,cathode3,target,6.38263354,-85.81342464,4.52659949,"[6.383, -85.813, 4.527]",86.1694375187268
sub-2007,ses-baseline,run-baseline,anode,control,-3.638605632677385,-22.95311859543734,59.75036673549312,"[-3.639, -22.953, 59.750]",64.11077467346878
sub-2007,ses-baseline,run-baseline,anode,target,-34.68323234563085,-78.42064089261737,4.975284094935755,"[-34.683, -78.421, 4.975]",85.8922404864094
sub-2007,ses-baseline,run-baseline,cathode1,control,-39.2224277480465,-32.880077957487806,45.24424538138686,"[-39.222, -32.880, 45.244]",68.31207876409815
sub-2007,ses-baseline,run-baseline,cathode1,target,-72.80079811878204,-34.84971781956822,5.857544436693202,"[-72.801, -34.850, 5.858]",80.92447012902231
sub-2007,ses-baseline,run-baseline,cathode2,control,26.118729867780083,-44.645039408155824,45.00138876241543,"[26.119, -44.645, 45.001]",68.5601384494511
sub-2007,ses-baseline,run-baseline,cathode2,target,-17.177335238577143,-87.50669085047484,-50.90544522656236,"[-17.177, -87.507, -50.905]",102.68323204503051
sub-2007,ses-baseline,run-baseline,cathode3,control,3.234878901238665,16.1176598906984,62.705055720046154,"[3.235, 16.118, 62.705]",64.82412679482847
sub-2007,ses-baseline,run-baseline,cathode3,target,11.549093603825671,-63.430109212672804,38.00884189317289,"[11.549, -63.430, 38.009]",74.84271761408547
sub-2008,ses-1,run-01,anode,target,-11.79909454,-68.40503177,67.99050364,"[-11.799, -68.405, 67.991]",97.16571200088754
sub-2008,ses-1,run-01,cathode1,target,-62.47737924,-42.66999468,50.98131291,"[-62.477, -42.670, 50.981]",91.2318235525156
sub-2008,ses-1,run-01,cathode2,target,10.25923108,-86.55478925,26.52639215,"[10.259, -86.555, 26.526]",91.10780891317899
sub-2008,ses-1,run-01,cathode3,target,31.61062198,-41.29465505,84.13234763,"[31.611, -41.295, 84.132]",98.90769371184486
sub-2008,ses-1,run-02,anode,target,-11.85470299,-68.34346915,68.55224316,"[-11.855, -68.343, 68.552]",97.52319621867345
sub-2008,ses-1,run-02,cathode1,target,-62.52847381,-42.95049311,51.28151699,"[-62.528, -42.950, 51.282]",91.56609023102205
sub-2008,ses-1,run-02,cathode2,target,10.23072161,-86.5974578,26.45287677,"[10.231, -86.597, 26.453]",91.12377325096294
sub-2008,ses-1,run-02,cathode3,target,31.7419635,-41.2301702,84.41618355,"[31.742, -41.230, 84.416]",99.16436470175962
sub-2008,ses-2,run-01,anode,target,-48.82660706,-51.91490342,66.01884645,"[-48.827, -51.915, 66.019]",97.14773718768876
sub-2008,ses-2,run-01,cathode1,target,-67.14589792,-13.36971557,64.70844115,"[-67.146, -13.370, 64.708]",94.2045819372326
sub-2008,ses-2,run-01,cathode2,target,-57.67749756,-57.83599125,4.68352874,"[-57.677, -57.836, 4.684]",81.81461391531643
sub-2008,ses-2,run-01,cathode3,target,-4.71003216,-53.98939487,83.67391594,"[-4.710, -53.989, 83.674]",99.69134049711239
sub-2008,ses-2,run-02,anode,target,-49.18803743,-52.32220519,66.29358101,"[-49.188, -52.322, 66.294]",97.7338992637098
sub-2008,ses-2,run-02,cathode1,target,-67.430265,-13.83243581,65.24855464,"[-67.430, -13.832, 65.249]",94.84487756867557
sub-2008,ses-2,run-02,cathode2,target,-57.71445026,-58.67607236,4.91035198,"[-57.714, -58.676, 4.910]",82.4496864334696
sub-2008,ses-2,run-02,cathode3,target,-4.34855546,-54.84551514,84.14749006,"[-4.349, -54.846, 84.147]",100.53725950590886
sub-2008,ses-3,run-01,anode,target,-35.32066206,-56.68624564,73.09824643,"[-35.321, -56.686, 73.098]",99.01632816993443
sub-2008,ses-3,run-01,cathode1,target,-62.63236894,-8.73377799,71.6305375,"[-62.632, -8.734, 71.631]",95.55117173302372
sub-2008,ses-3,run-01,cathode2,target,-36.47824723,-78.25187938,22.82976618,"[-36.478, -78.252, 22.830]",89.30407253484326
sub-2008,ses-3,run-01,cathode3,target,24.29249293,-47.7834753,84.18028843,"[24.292, -47.783, 84.180]",99.79833006948465
sub-2008,ses-3,run-02,anode,target,-32.95101162,-66.63681543,68.89269432,"[-32.951, -66.637, 68.893]",101.35303482433184
sub-2008,ses-3,run-02,cathode1,target,-60.26055242,-19.73532511,72.2479156,"[-60.261, -19.735, 72.248]",96.12792801109201
sub-2008,ses-3,run-02,cathode2,target,-35.5123489,-85.11525633,16.04801399,"[-35.512, -85.115, 16.048]",93.612352483741
sub-2008,ses-3,run-02,cathode3,target,26.05410984,-58.00035651,79.04627358,"[26.054, -58.000, 79.046]",101.44541074748571
sub-2008,ses-baseline,run-baseline,anode,control,-2.8331131605866466,25.72885481812418,100.18519987003621,"[-2.833, 25.729, 100.185]",103.47499588515046
sub-2008,ses-baseline,run-baseline,anode,target,-22.76342668431325,-40.66973962277701,90.1723402595959,"[-22.763, -40.670, 90.172]",101.50493713750541
sub-2008,ses-baseline,run-baseline,cathode1,control,-36.57001261214353,6.020116697230055,93.46792542893262,"[-36.570, 6.020, 93.468]",100.5478031161751
sub-2008,ses-baseline,run-baseline,cathode1,target,-65.92060649797445,-9.069653299910897,67.13813940794667,"[-65.921, -9.070, 67.138]",94.5267937423155
sub-2008,ses-baseline,run-baseline,cathode2,control,29.38200399506805,3.1688255766451956,95.30409482540465,"[29.382, 3.169, 95.304]",99.7808303472722
sub-2008,ses-baseline,run-baseline,cathode2,target,-6.277944552349285,-80.28366860377383,49.618016555657185,"[-6.278, -80.284, 49.618]",94.58767149687333
sub-2008,ses-baseline,run-baseline,cathode3,control,-0.7774196840578111,61.84117536917748,83.42470627072602,"[-0.777, 61.841, 83.425]",103.84901043709293
sub-2008,ses-baseline,run-baseline,cathode3,target,22.45596288653554,-3.8743679037179812,98.22068407070306,"[22.456, -3.874, 98.221]",100.82947870108069
sub-2009,ses-1,run-01,anode,target,-26.15902233,-81.33935619,-1.85684927,"[-26.159, -81.339, -1.857]",85.46246663814841
sub-2009,ses-1,run-01,cathode1,target,-56.65234127,-49.16919953,-8.6286314,"[-56.652, -49.169, -8.629]",75.5086169495281
sub-2009,ses-1,run-01,cathode2,target,-6.08215909,-88.55942828,-54.67709078,"[-6.082, -88.559, -54.677]",104.25617129283472
sub-2009,ses-1,run-01,cathode3,target,13.44954775,-76.25035222,33.4740583,"[13.450, -76.250, 33.474]",84.35353654367663
sub-2009,ses-1,run-02,anode,target,-26.343075,-82.06653382,-2.01056745,"[-26.343, -82.067, -2.011]",86.21436049264547
sub-2009,ses-1,run-02,cathode1,target,-56.81150277,-49.46198585,-7.81548778,"[-56.812, -49.462, -7.815]",75.73055354644283
sub-2009,ses-1,run-02,cathode2,target,-6.30406062,-88.67118598,-55.28664918,"[-6.304, -88.671, -55.287]",104.68492719084624
sub-2009,ses-1,run-02,cathode3,target,13.46765788,-77.69162809,34.00638773,"[13.468, -77.692, 34.006]",85.87084074638315
sub-2009,ses-2,run-01,anode,target,0.46982081,-78.85160447,27.97088248,"[0.470, -78.852, 27.971]",83.66699782947158
sub-2009,ses-2,run-01,cathode1,target,-39.47481912,-74.57931278,-15.6684182,"[-39.475, -74.579, -15.668]",85.82444038957597
sub-2009,ses-2,run-01,cathode2,target,51.08140863,-77.70872503,0.6881512,"[51.081, -77.709, 0.688]",92.99693438757672
sub-2009,ses-2,run-01,cathode3,target,0.50472621,-40.80200682,62.75347021,"[0.505, -40.802, 62.753]",74.85356726625488
sub-2009,ses-2,run-02,anode,target,-2.95147904,-81.33566622,24.37162291,"[-2.951, -81.336, 24.372]",84.95986011783472
sub-2009,ses-2,run-02,cathode1,target,-41.39481348,-74.9670392,-19.80019019,"[-41.395, -74.967, -19.800]",87.89559193166913
sub-2009,ses-2,run-02,cathode2,target,48.49586402,-79.8685053,-1.14265016,"[48.496, -79.869, -1.143]",93.44588067587895
sub-2009,ses-2,run-02,cathode3,target,-3.9404644,-44.38959739,59.24854131,"[-3.940, -44.390, 59.249]",74.1373945016733
sub-2009,ses-3,run-01,anode,target,-17.82868382,-78.33670532,59.15366817,"[-17.829, -78.337, 59.154]",99.7680200520814
sub-2009,ses-3,run-01,cathode1,target,-44.08219856,-44.26948353,80.89056282,"[-44.082, -44.269, 80.891]",102.20719424400895
sub-2009,ses-3,run-01,cathode2,target,-28.92242186,-84.68129948,0.90133238,"[-28.922, -84.681, 0.901]",89.48877788822736
sub-2009,ses-3,run-01,cathode3,target,45.1615217,-67.33044155,58.04382665,"[45.162, -67.330, 58.044]",99.70976488665886
sub-2009,ses-3,run-02,anode,target,-18.62109004,-79.12754713,59.06481719,"[-18.621, -79.128, 59.065]",100.48167165596061
sub-2009,ses-3,run-02,cathode1,target,-43.43659119,-45.91925591,81.12289075,"[-43.437, -45.919, 81.123]",102.84084267046673
sub-2009,ses-3,run-02,cathode2,target,-30.05313111,-85.12581847,-0.38447433,"[-30.053, -85.126, -0.384]",90.2759296834581
sub-2009,ses-3,run-02,cathode3,target,44.73949331,-70.27286164,56.66097913,"[44.739, -70.273, 56.661]",100.74901439061533
sub-2009,ses-4,run-01,anode,target,-14.9733475,-75.40606265,25.20643723,"[-14.973, -75.406, 25.206]",80.9051289941584
sub-2009,ses-4,run-01,cathode1,target,-59.23764638,-42.36029612,-3.20278301,"[-59.238, -42.360, -3.203]",72.89548171886346
sub-2009,ses-4,run-01,cathode2,target,15.21169934,-92.39703508,-36.55074487,"[15.212, -92.397, -36.551]",100.52146456820621
sub-2009,ses-4,run-01,cathode3,target,17.79723688,-59.26168132,53.26682096,"[17.797, -59.262, 53.267]",81.64583717876107
sub-2009,ses-4,run-02,anode,target,-15.3876582,-78.56497195,21.39946661,"[-15.388, -78.565, 21.399]",82.86840178003204
sub-2009,ses-4,run-02,cathode1,target,-60.38792407,-43.0349435,-5.73448416,"[-60.388, -43.035, -5.734]",74.37467340508842
sub-2009,ses-4,run-02,cathode2,target,14.17279207,-92.37127182,-39.7806105,"[14.173, -92.371, -39.781]",101.566809856648
sub-2009,ses-4,run-02,cathode3,target,16.80593977,-62.92003183,50.78041372,"[16.806, -62.920, 50.780]",82.58341500940395
sub-2009,ses-baseline,run-baseline,anode,control,11.349662175625149,-3.0196600769858604,71.22660467569646,"[11.350, -3.020, 71.227]",72.18838128195772
sub-2009,ses-baseline,run-baseline,anode,target,-10.700935887614884,-74.91468488943725,25.927783193859174,"[-10.701, -74.915, 25.928]",79.99356213035077
sub-2009,ses-baseline,run-baseline,cathode1,control,-22.498466978482597,-19.29524195919719,58.31142059303628,"[-22.498, -19.295, 58.311]",65.41184258392215
sub-2009,ses-baseline,run-baseline,cathode1,target,-54.812496612534176,-37.20608105399285,20.653143553668396,"[-54.812, -37.206, 20.653]",69.39203550079642
sub-2009,ses-baseline,run-baseline,cathode2,control,44.33407991377967,-20.997914228558713,58.56281590941276,"[44.334, -20.998, 58.563]",76.39389014175859
sub-2009,ses-baseline,run-baseline,cathode2,target,6.1538588414442135,-93.46073284097123,-28.017230119928445,"[6.154, -93.461, -28.017]",97.76371384826194
sub-2009,ses-baseline,run-baseline,cathode3,control,12.24772440695362,36.553425137110175,76.15611186723815,"[12.248, 36.553, 76.156]",85.35755981246358
sub-2009,ses-baseline,run-baseline,cathode3,target,32.83457391105041,-49.728454344306954,53.76750572056704,"[32.835, -49.728, 53.768]",80.26190308487124
sub-2010,ses-1,run-01,anode,target,-32.38118358,-75.88515839,48.90969837,"[-32.381, -75.885, 48.910]",95.91275675613453
sub-2010,ses-1,run-01,cathode1,target,-53.6106033,-41.44958725,71.97295026,"[-53.611, -41.450, 71.973]",98.85479572845097
sub-2010,ses-1,run-01,cathode2,target,-25.79921431,-80.58634201,-6.4655482,"[-25.799, -80.586, -6.466]",84.8620132396853
sub-2010,ses-1,run-01,cathode3,target,19.50308271,-62.51247612,83.21244256,"[19.503, -62.512, 83.212]",105.88904807697523
sub-2010,ses-1,run-02,anode,target,-32.51598162,-76.31711131,49.04112371,"[-32.516, -76.317, 49.041]",96.3671227865325
sub-2010,ses-1,run-02,cathode1,target,-53.74902793,-41.6581601,72.25330722,"[-53.749, -41.658, 72.253]",99.22147303162183
sub-2010,ses-1,run-02,cathode2,target,-25.73516567,-80.87525689,-6.95952001,"[-25.735, -80.875, -6.960]",85.15597951908856
sub-2010,ses-1,run-02,cathode3,target,19.86579298,-63.01449343,83.21190726,"[19.866, -63.014, 83.212]",106.25298877118973
sub-2010,ses-2,run-01,anode,target,-31.65833126,-73.25198032,57.05019293,"[-31.658, -73.252, 57.050]",98.09600946175019
sub-2010,ses-2,run-01,cathode1,target,-70.41830688,-35.07337054,19.97324503,"[-70.418, -35.073, 19.973]",81.16532376520416
sub-2010,ses-2,run-01,cathode2,target,18.59532099,-82.78831735,43.60161366,"[18.595, -82.788, 43.602]",95.39807213000347
sub-2010,ses-2,run-01,cathode3,target,-29.38100103,-37.07073834,100.1993232,"[-29.381, -37.071, 100.199]",110.80337193576585
sub-2010,ses-2,run-02,anode,target,-32.19228598,-73.71094896,57.72255985,"[-32.192, -73.711, 57.723]",99.00273323923265
sub-2010,ses-2,run-02,cathode1,target,-70.55623017,-35.29692915,20.87552141,"[-70.556, -35.297, 20.876]",81.60785634582928
sub-2010,ses-2,run-02,cathode2,target,18.33806997,-83.85472174,43.44739825,"[18.338, -83.855, 43.447]",96.2059020175558
sub-2010,ses-2,run-02,cathode3,target,-29.71435664,-37.29097688,100.46779906,"[-29.714, -37.291, 100.468]",111.20853652105285
sub-2010,ses-3,run-01,anode,target,-27.54253277,-69.99434285,65.58785603,"[-27.543, -69.994, 65.588]",99.79762522726618
sub-2010,ses-3,run-01,cathode1,target,-70.02645129,-21.8773525,40.92024273,"[-70.026, -21.877, 40.920]",84.00469449835596
sub-2010,ses-3,run-01,cathode2,target,-0.97074224,-87.4771627,19.40027664,"[-0.971, -87.477, 19.400]",89.60785159932873
sub-2010,ses-3,run-01,cathode3,target,15.86662921,-53.27750359,97.02302692,"[15.867, -53.278, 97.023]",111.81998955459231
sub-2010,ses-3,run-02,anode,target,-27.81886713,-71.36548279,66.54281132,"[-27.819, -71.365, 66.543]",101.46362520931085
sub-2010,ses-3,run-02,cathode1,target,-70.24380623,-23.04771866,42.35925309,"[-70.244, -23.048, 42.359]",85.20384951075259
sub-2010,ses-3,run-02,cathode2,target,-1.16525556,-88.06119892,19.21008781,"[-1.165, -88.061, 19.210]",90.13966967665141
sub-2010,ses-3,run-02,cathode3,target,16.83286225,-54.92720598,97.53536313,"[16.833, -54.927, 97.535]",113.19668841974921
sub-2010,ses-4,run-01,anode,target,-38.04519534,-61.0038854,70.22360197,"[-38.045, -61.004, 70.224]",100.5000756019421
sub-2010,ses-4,run-01,cathode1,target,-68.92986917,-20.17292297,47.25841069,"[-68.930, -20.173, 47.258]",85.974595468031
