subject,session,run,project,extracted_mean_x,condition_in_table,n_candidates,condition_separation_mm,recommended,reason,baseline_side_ok,baseline_mean_x,swap
sub-2269,ses-4,run-01,P2,76.08,control,2,95.8,control,matches the side of the 'control' montage,,,no
sub-2269,ses-4,run-02,P2,75.58,control,2,95.8,control,matches the side of the 'control' montage,,,no
sub-2270,ses-1,run-01,P2,-6.93,target,2,82.31,target,montage too close to the midline for its side to be informative,,,no
sub-2270,ses-1,run-02,P2,-6.88,target,2,82.31,target,montage too close to the midline for its side to be informative,,,no
sub-2270,ses-2,run-01,P2,-12.62,target,2,82.31,target,montage too close to the midline for its side to be informative,,,no
sub-2270,ses-2,run-02,P2,-12.24,target,2,82.31,target,montage too close to the midline for its side to be informative,,,no
sub-2501,ses-1,run-01,P2,-48.44,target,2,90.32,target,matches the side of the 'target' montage,,,no
sub-2501,ses-1,run-02,P2,-47.46,target,2,90.32,target,matches the side of the 'target' montage,,,no
sub-2501,ses-2,run-01,P2,-46.39,target,2,90.32,target,matches the side of the 'target' montage,,,no
sub-2501,ses-2,run-02,P2,-47.69,target,2,90.32,target,matches the side of the 'target' montage,,,no
sub-2503,ses-1,run-01,P2,-62.31,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-1,run-02,P2,-61.46,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-2,run-01,P2,-61.48,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-2,run-02,P2,-61.89,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-3,run-01,P2,-63.43,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-3,run-02,P2,-63.0,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-4,run-01,P2,-62.14,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2503,ses-4,run-02,P2,-60.93,target,2,91.36,target,matches the side of the 'target' montage,,,no
sub-2504,ses-1,run-02,P2,-51.84,target,2,77.18,target,matches the side of the 'target' montage,,,no
sub-2504,ses-2,run-01,P2,-56.66,target,2,77.18,target,matches the side of the 'target' montage,,,no
sub-2504,ses-2,run-02,P2,-58.07,target,2,77.18,target,matches the side of the 'target' montage,,,no
sub-2504,ses-3,run-01,P2,-52.62,target,2,77.18,target,matches the side of the 'target' montage,,,no
sub-2504,ses-3,run-02,P2,-53.36,target,2,77.18,target,matches the side of the 'target' montage,,,no
sub-2505,ses-1,run-01,P2,-66.56,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-1,run-02,P2,-66.92,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-2,run-01,P2,-53.52,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-2,run-02,P2,-53.84,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-3,run-01,P2,-67.32,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-3,run-02,P2,-67.61,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-4,run-01,P2,-69.43,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2505,ses-4,run-02,P2,-70.55,target,2,96.0,target,matches the side of the 'target' montage,,,no
sub-2506,ses-1,run-01,P2,-57.08,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-1,run-02,P2,-58.14,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-2,run-01,P2,-51.82,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-2,run-02,P2,-51.94,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-3,run-01,P2,-56.83,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-3,run-02,P2,-56.38,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-4,run-01,P2,-52.8,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2506,ses-4,run-02,P2,-53.74,target,2,85.25,target,matches the side of the 'target' montage,,,no
sub-2507,ses-1,run-01,P2,-49.42,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-1,run-02,P2,-49.88,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-2,run-01,P2,-58.27,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-2,run-02,P2,-58.35,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-3,run-01,P2,-41.48,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-3,run-02,P2,-42.75,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-4,run-01,P2,-48.64,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2507,ses-4,run-02,P2,-47.63,target,2,91.74,target,matches the side of the 'target' montage,,,no
sub-2508,ses-1,run-01,P2,-52.56,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-1,run-02,P2,-53.39,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-2,run-01,P2,-57.35,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-2,run-02,P2,-57.27,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-3,run-01,P2,-55.83,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-3,run-02,P2,-55.88,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-4,run-01,P2,-60.58,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2508,ses-4,run-02,P2,-61.2,target,2,93.58,target,matches the side of the 'target' montage,,,no
sub-2509,ses-1,run-01,P2,-50.43,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-1,run-02,P2,-50.38,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-2,run-01,P2,-47.19,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-2,run-02,P2,-47.11,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-3,run-01,P2,-58.62,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-3,run-02,P2,-57.93,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-4,run-01,P2,-55.34,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2509,ses-4,run-02,P2,-55.71,target,2,99.53,target,matches the side of the 'target' montage,,,no
sub-2510,ses-1,run-01,P2,-63.23,target,2,81.05,target,matches the side of the 'target' montage,,,no
sub-2510,ses-1,run-02,P2,-62.86,target,2,81.05,target,matches the side of the 'target' montage,,,no
sub-2510,ses-3,run-01,P2,-54.81,target,2,81.05,target,matches the side of the 'target' montage,,,no
sub-2510,ses-3,run-02,P2,-56.0,target,2,81.05,target,matches the side of the 'target' montage,,,no
sub-2510,ses-4,run-01,P2,-59.0,target,2,81.05,target,matches the side of the 'target' montage,,,no
sub-2510,ses-4,run-02,P2,-59.59,target,2,81.05,target,matches the side of the 'target' montage,,,no
sub-2511,ses-1,run-01,P2,-70.11,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-1,run-02,P2,-72.88,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-2,run-01,P2,-59.97,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-2,run-02,P2,-59.72,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-3,run-01,P2,-65.84,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-3,run-02,P2,-65.62,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-4,run-01,P2,-54.93,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2511,ses-4,run-02,P2,-56.81,target,2,93.01,target,matches the side of the 'target' montage,,,no
sub-2512,ses-1,run-01,P2,-62.06,target,2,96.56,target,matches the side of the 'target' montage,,,no
sub-2512,ses-1,run-02,P2,-63.81,target,2,96.56,target,matches the side of the 'target' montage,,,no
sub-2512,ses-3,run-01,P2,-57.8,target,2,96.56,target,matches the side of the 'target' montage,,,no
sub-2512,ses-3,run-02,P2,-58.56,target,2,96.56,target,matches the side of the 'target' montage,,,no
sub-2512,ses-4,run-01,P2,-55.8,target,2,96.56,target,matches the side of the 'target' montage,,,no
sub-2512,ses-4,run-02,P2,-55.42,target,2,96.56,target,matches the side of the 'target' montage,,,no
sub-2513,ses-1,run-01,P2,-44.19,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-1,run-02,P2,-43.53,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-2,run-01,P2,-41.37,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-2,run-02,P2,-40.94,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-3,run-01,P2,-47.22,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-3,run-02,P2,-45.81,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-4,run-01,P2,-33.44,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2513,ses-4,run-02,P2,-33.96,target,2,80.52,target,matches the side of the 'target' montage,,,no
sub-2515,ses-1,run-01,P2,-49.55,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-1,run-02,P2,-50.86,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-2,run-01,P2,-54.89,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-2,run-02,P2,-55.39,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-3,run-01,P2,-48.63,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-3,run-02,P2,-50.06,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-4,run-01,P2,-47.01,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2515,ses-4,run-02,P2,-47.38,target,2,84.25,target,matches the side of the 'target' montage,,,no
sub-2516,ses-1,run-01,P2,-68.05,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-1,run-02,P2,-68.69,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-2,run-01,P2,-65.24,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-2,run-02,P2,-63.76,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-3,run-01,P2,-61.61,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-3,run-02,P2,-61.14,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-4,run-01,P2,-63.44,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2516,ses-4,run-02,P2,-60.98,target,2,92.77,target,matches the side of the 'target' montage,,,no
sub-2517,ses-1,run-01,P2,-52.27,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-1,run-02,P2,-51.25,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-2,run-01,P2,-50.05,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-2,run-02,P2,-49.94,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-3,run-01,P2,-49.03,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-3,run-02,P2,-49.21,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-4,run-01,P2,-52.27,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2517,ses-4,run-02,P2,-53.22,target,2,92.48,target,matches the side of the 'target' montage,,,no
sub-2518,ses-1,run-01,P2,-59.03,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-1,run-02,P2,-59.24,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-2,run-01,P2,-60.27,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-2,run-02,P2,-60.5,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-3,run-01,P2,-51.93,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-3,run-02,P2,-51.43,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-4,run-01,P2,-50.54,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2518,ses-4,run-02,P2,-49.31,target,2,84.97,target,matches the side of the 'target' montage,,,no
sub-2519,ses-1,run-01,P2,-50.59,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-1,run-02,P2,-50.32,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-2,run-01,P2,-50.42,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-2,run-02,P2,-51.15,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-3,run-01,P2,-45.79,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-3,run-02,P2,-47.01,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-4,run-01,P2,-46.21,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2519,ses-4,run-02,P2,-45.31,target,2,81.83,target,matches the side of the 'target' montage,,,no
sub-2520,ses-1,run-01,P2,-45.29,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-1,run-02,P2,-45.02,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-2,run-01,P2,-49.13,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-2,run-02,P2,-49.15,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-3,run-01,P2,-43.17,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-3,run-02,P2,-43.95,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-4,run-01,P2,-42.78,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2520,ses-4,run-02,P2,-42.52,target,2,89.23,target,matches the side of the 'target' montage,,,no
sub-2521,ses-1,run-01,P2,-49.67,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2521,ses-1,run-02,P2,-49.03,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2521,ses-2,run-01,P2,-46.52,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2521,ses-2,run-02,P2,-46.17,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2521,ses-3,run-01,P2,-40.35,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2521,ses-3,run-02,P2,-39.31,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2521,ses-4,run-01,P2,-39.82,target,2,83.14,target,matches the side of the 'target' montage,,,no
sub-2522,ses-1,run-01,P2,-52.14,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-1,run-02,P2,-51.12,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-2,run-01,P2,-44.34,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-2,run-02,P2,-44.72,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-3,run-01,P2,-54.8,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-3,run-02,P2,-53.75,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-4,run-01,P2,-58.38,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2522,ses-4,run-02,P2,-57.34,target,2,96.21,target,matches the side of the 'target' montage,,,no
sub-2523,ses-1,run-01,P2,-54.32,target,2,89.66,target,matches the side of the 'target' montage,,,no
