network,vol_anode_mm3,vol_cathode1_mm3,vol_cathode2_mm3,vol_cathode3_mm3,vol_total_mm3,vol_cv,spoke_min_mm,spoke_max_mm,star_radius_cv,star_min_angle,star_angle_std,star_hub_agrees,subject,session,run,anode,cathode1,cathode2,cathode3
proposed,1770.7,1518.4,1575.6,1701.0,6565.6,0.0607,40.69,44.15,0.0339,114.78,2.04,True,sub-1131,ses-4,run-01,[ 72.05135158 -63.87380092   8.83958911],[ 58.55417763 -81.15964348  42.10728985],[ 60.88483679 -76.19374254 -23.90709866],[ 80.43294339 -25.93574338   9.97174814]
proposed,1827.9,1669.5,1709.1,1848.4,7054.9,0.0431,41.06,44.38,0.0339,113.88,2.46,True,sub-1131,ses-4,run-02,[ 72.5600392  -64.56281166   8.76866005],[ 58.9809927  -82.25377798  42.02994628],[ 61.06677985 -76.52316113 -24.36415193],[ 80.43826644 -25.76101334   9.94922085]
proposed,1696.6,1482.4,1173.6,1569.7,5922.3,0.1303,41.37,42.15,0.008,114.96,1.94,True,sub-1133,ses-1,run-01,[ 70.51349777 -46.09474211 -20.5906763 ],[ 56.64705635 -74.47172213   0.60828145],[ 65.537852   -46.95966003 -57.59060548],[ 72.55647488 -12.5666122   -3.05939298]
proposed,1759.0,1535.2,1129.6,1572.6,5996.4,0.1531,41.18,42.4,0.0132,115.17,1.79,True,sub-1133,ses-1,run-02,[ 70.64232633 -46.67729242 -20.71237791],[ 56.78214857 -75.24166498   0.64106051],[ 65.39385689 -48.14139416 -57.4810008 ],[ 72.29472752 -12.7195564   -3.31317969]
proposed,1790.5,1626.2,930.1,1582.2,5928.9,0.2214,40.26,47.16,0.0671,114.62,2.19,True,sub-1133,ses-2,run-01,[ 72.02876351 -39.67387383 -19.04033721],[ 58.69255239 -71.52998751  -2.9067037 ],[ 68.81753234 -35.55011198 -61.28600142],[71.10889737 -8.33631285 -0.65743019]
proposed,1820.6,1651.1,941.8,1584.4,5997.9,0.2223,40.26,47.0,0.0653,115.41,1.79,True,sub-1133,ses-2,run-02,[ 71.96267212 -40.10769857 -18.62758005],[ 58.87025648 -72.11920563  -2.41446504],[ 68.4233924  -36.57084602 -60.75589483],[70.91863928 -8.79641526 -0.20606904]
proposed,1752.3,1241.8,1536.0,1544.0,6074.2,0.1197,41.58,45.86,0.0421,107.39,8.05,True,sub-1133,ses-3,run-01,[ 70.59262001 -44.86792356 -13.66285708],[ 57.70954544 -71.20400573  11.2266827 ],[ 64.7076533  -51.56293649 -54.08843976],[72.07806482 -7.71310049 -8.54666537]
proposed,1793.4,1279.2,1410.5,1523.5,6006.7,0.1261,41.97,45.85,0.0393,108.11,7.82,True,sub-1133,ses-3,run-02,[ 70.23599565 -45.52097677 -13.47986177],[ 57.97518244 -72.12178794  11.36136945],[ 63.99536013 -52.76526387 -53.74952633],[71.23729495 -8.00334232 -8.28171611]
proposed,1878.5,1193.4,765.0,1503.7,5340.7,0.3062,37.27,46.91,0.0961,105.2,9.82,True,sub-1133,ses-4,run-01,[ 71.49917064 -41.78683504 -25.65655798],[ 59.75874897 -68.70641309  -3.76491135],[ 61.51812031 -54.182647   -64.88355469],[ 73.04413481 -10.6877813  -12.90560943]
proposed,1893.9,1296.1,995.4,1596.1,5781.5,0.2317,37.63,47.63,0.1016,105.61,8.84,True,sub-1133,ses-4,run-02,[ 72.04333276 -42.62350873 -25.17943452],[ 60.26469328 -69.37828611  -3.78124756],[ 61.84978568 -54.4558382  -65.22814065],[ 73.40617121 -10.96804823 -12.93413936]
proposed,1412.0,1344.5,1074.6,1214.0,5045.1,0.1024,53.72,60.11,0.0483,110.29,5.07,True,sub-1134,ses-1,run-01,[-54.14068685  -8.25361012  53.47479368],[-74.53670886 -27.2012229   13.7933074 ],[-32.5432172   41.49378472  52.89733192],[-22.42240114 -40.74390888  74.05788477]
proposed,1354.1,232.5,985.1,1214.7,3786.4,0.4572,54.85,63.26,0.0586,111.78,2.44,True,sub-1134,ses-1,run-02,[-53.39856125  -9.99056604  55.72234391],[-82.89403226 -27.56118689  10.13182948],[-32.14730276  40.14095397  53.86882577],[-21.99765923 -42.62586851  75.61421504]
proposed,1586.6,1625.5,1173.6,1233.0,5618.7,0.1445,56.07,59.13,0.0233,106.68,5.62,True,sub-1134,ses-2,run-01,[-47.94663063  -1.87267899  57.86951276],[-73.51573561 -21.59390812  18.28006551],[-25.305473    46.27244639  53.89497389],[-18.17216516 -38.68289274  75.63437402]
proposed,1557.2,1580.0,1080.5,1337.2,5554.9,0.1452,55.88,59.55,0.0302,107.27,5.22,True,sub-1134,ses-2,run-02,[-46.16762154  -1.21458982  58.08612484],[-72.1522675  -21.23468441  19.79383456],[-22.91142763  46.87903176  52.4088791 ],[-16.32937827 -37.45881072  76.41264299]
proposed,1747.2,1304.9,1876.3,1026.9,5955.3,0.2288,55.63,58.59,0.0231,106.86,6.87,True,sub-1134,ses-3,run-01,[-54.03035986 -12.26306644  53.5750167 ],[-74.9174735  -33.69395998   9.98129526],[-33.09152843  35.94051958  54.82603046],[-23.33033273 -46.64760523  73.37240869]
proposed,1821.3,1266.8,2068.5,1109.1,6265.6,0.2505,55.76,59.03,0.0256,107.43,6.49,True,sub-1134,ses-3,run-02,[-53.8891783  -13.20157028  53.25542245],[-75.13353751 -34.72602003   9.72446465],[-32.64081902  35.63866326  53.85607881],[-22.83018514 -47.31507415  73.25965864]
proposed,1356.3,1469.9,1793.4,1075.3,5695.0,0.1807,50.35,60.78,0.0766,113.94,0.51,True,sub-1134,ses-4,run-01,[-48.66734422 -15.82092738  59.38537442],[-73.42708346 -31.21653681  24.5603569 ],[-30.6568003   35.67468693  53.66477745],[-14.34251979 -49.03217905  76.42411319]
proposed,1197.8,1551.4,1403.2,1048.2,5200.6,0.1478,51.64,61.37,0.0726,112.14,1.92,True,sub-1134,ses-4,run-02,[-47.21314056 -16.61378821  58.73122538],[-73.36217904 -33.20292903  23.93469075],[-29.28293363  35.15245008  50.60022491],[-13.97334324 -49.60377339  74.28957357]
proposed,1702.5,1484.6,1552.1,1066.5,5805.7,0.1625,56.25,60.02,0.0284,106.81,6.01,True,sub-1136,ses-2,run-01,[-51.31880896 -21.75851705  65.80794983],[-69.26812057 -27.42325531  18.66690083],[-26.10390619  25.92990714  70.4308959 ],[-20.43512815 -57.10578165  86.64991279]
proposed,1693.7,1678.3,1517.6,1266.0,6155.6,0.1117,56.77,60.0,0.0226,105.54,6.45,True,sub-1136,ses-2,run-02,[-51.5241629  -21.95693688  65.87116139],[-69.60034906 -28.15365613  18.33254549],[-26.02668538  25.59723617  70.0877209 ],[-19.1725556  -57.33204513  87.23057629]
proposed,1692.2,1436.9,1253.6,1183.1,5565.9,0.1414,52.15,58.52,0.0475,108.6,5.16,True,sub-1136,ses-3,run-01,[-51.32910272 -19.20570913  66.067332  ],[-68.322129   -43.31091504  24.68506026],[-34.27233196  30.70696571  63.40100844],[-21.45144587 -47.59649337  88.70800927]
proposed,1813.2,1529.4,1242.6,1220.6,5805.7,0.1666,52.52,58.28,0.0437,108.21,5.22,True,sub-1136,ses-3,run-02,[-51.66418898 -19.45151741  66.4528024 ],[-68.70882405 -43.68106563  24.62891631],[-34.71774113  30.26733129  63.82420504],[-21.75102599 -48.3540112   89.09803306]
proposed,1652.6,1271.9,1406.1,1401.7,5732.4,0.0961,56.5,59.42,0.0235,107.0,5.75,True,sub-1136,ses-4,run-01,[-53.08487684   0.90577154  57.04871419],[-70.03020004 -24.26528458  16.0720036 ],[-33.89013984  47.65073414  49.67790226],[-27.12280533 -34.66189589  87.62003939]
proposed,1694.4,1282.9,1460.4,1527.9,5965.6,0.0989,56.48,60.05,0.0276,107.13,5.59,True,sub-1136,ses-4,run-02,[-53.583934     0.27561985  57.62245653],[-70.43661987 -24.94445733  16.21549886],[-34.40572695  46.92741947  50.32274389],[-27.17326919 -35.59510441  88.45537977]
proposed,1900.5,1519.1,1380.5,1563.1,6363.2,0.1201,54.28,58.19,0.0287,108.39,4.12,True,sub-1137,ses-1,run-01,[-58.4255072   -7.47864614  53.12396015],[-76.71753712 -29.03667188  13.12665508],[-44.29234955  42.65385511  46.36777422],[-24.98838983 -39.5937752   74.86971623]
proposed,2126.4,1564.6,1568.2,1725.9,6985.2,0.1311,53.93,58.37,0.0335,108.32,4.0,True,sub-1137,ses-1,run-02,[-58.55379201  -8.30219553  52.53889495],[-76.6339216  -29.85994263  12.82838044],[-44.2574593   41.93995301  45.70672346],[-24.5633005  -40.50469748  74.39215478]
proposed,1852.1,1359.9,1216.9,1270.4,5699.4,0.1768,56.71,58.92,0.0156,97.18,11.17,True,sub-1137,ses-2,run-01,[-62.72584662 -15.50545622  51.28006838],[-75.49693208 -40.73482498   8.61267997],[-45.35716169  33.67825388  51.85864195],[-29.48182941 -52.03906946  70.85057848]
proposed,1856.5,1373.1,1217.6,1212.5,5659.7,0.1859,56.45,58.55,0.015,97.3,11.07,True,sub-1137,ses-2,run-02,[-62.10289547 -17.32889681  50.78614079],[-75.45603947 -42.20283318   8.36904762],[-44.73318846  31.83037763  51.27626906],[-28.74362288 -53.66742224  69.59383937]
proposed,1981.2,1694.4,1252.8,1158.2,6086.6,0.2193,52.57,57.24,0.0348,104.97,5.9,True,sub-1137,ses-3,run-01,[-62.69769666 -27.96940957  52.00585294],[-75.08040805 -42.20799187   8.4677379 ],[-44.37905986  19.86953677  58.66241416],[-29.43344202 -61.63866289  67.54726261]
proposed,2069.2,1728.9,1261.6,1163.3,6223.1,0.2349,53.25,56.81,0.027,104.81,5.93,True,sub-1137,ses-3,run-02,[-62.52311291 -27.98956079  51.93683843],[-74.81251101 -42.59321701   7.82862467],[-44.04240163  19.41352606  58.26879934],[-28.80523202 -61.73142915  67.66956711]
proposed,1732.5,1656.3,1228.6,1212.5,5829.9,0.1637,54.74,58.38,0.0263,108.0,4.95,True,sub-1137,ses-4,run-01,[-58.15265105 -22.65984306  55.13630691],[-75.78263735 -34.66253624   8.49859565],[-36.14151243  24.50376058  63.23331191],[-26.81342889 -57.20840952  71.27667179]
proposed,1702.5,1723.0,1285.8,1217.6,5928.9,0.1564,55.07,58.45,0.0244,108.34,4.74,True,sub-1137,ses-4,run-02,[-57.79559685 -22.95564989  55.1153718 ],[-75.51026943 -35.50970727   8.95796582],[-35.69429748  24.38930987  62.27086192],[-26.38686507 -57.64809735  71.70623356]
proposed,1620.3,1296.1,1337.2,1258.0,5511.6,0.1036,56.6,58.33,0.0126,106.56,4.45,True,sub-1138,ses-1,run-01,[-58.33281943 -27.64059998  60.3487692 ],[-69.96314422 -48.08565414  13.77806251],[-42.55252815  22.56287059  61.51655419],[-24.79099955 -59.33771397  82.14376741]
proposed,1598.3,1212.5,1337.9,1332.8,5481.5,0.1028,57.31,58.86,0.0112,107.26,4.46,True,sub-1138,ses-1,run-02,[-58.07112841 -28.26441506  59.95806363],[-70.49753859 -48.71579714  13.64985247],[-42.02278055  22.34095514  61.46192368],[-23.82082953 -60.05413178  82.01672105]
proposed,1685.6,1191.2,1454.5,1696.6,6028.0,0.1369,55.11,58.81,0.0265,108.17,4.0,True,sub-1138,ses-2,run-01,[-58.42608526 -21.00972312  60.35168489],[-71.10719989 -44.78909385  18.55062306],[-43.47206099  29.76360831  56.46021607],[-23.70609827 -49.72907046  85.19359434]
proposed,1736.9,1193.4,1441.3,1699.5,6071.2,0.1444,55.03,58.71,0.0265,108.05,4.41,True,sub-1138,ses-2,run-02,[-58.03192283 -21.31908575  60.01574942],[-71.22070962 -45.38067597  18.62311663],[-42.65678142  29.24131877  56.23884796],[-23.37911151 -50.20516868  84.85445397]
proposed,1553.6,1431.8,1222.0,283.1,4490.5,0.4445,56.85,60.93,0.0282,107.67,5.59,True,sub-1138,ses-3,run-01,[-65.30052184 -14.44288575  47.31157826],[-70.92181226 -44.75641324   3.90807363],[-50.43674846  38.34909007  43.42999993],[-35.78294648 -36.42057064  83.01088494]
proposed,1598.3,1428.1,1241.1,1365.8,5633.3,0.0914,54.04,61.34,0.0522,104.05,7.37,True,sub-1138,ses-3,run-02,[-65.23814381 -14.97759182  47.31320067],[-70.74742838 -45.26702043   3.96908578],[-49.78122054  38.06879786  43.98164798],[-39.63733042 -42.85565158  78.03012921]
proposed,1924.7,1072.4,1285.8,1196.4,5479.3,0.2403,51.95,58.85,0.054,105.4,5.2,True,sub-1138,ses-4,run-01,[-58.6297349  -29.31377419  61.13796727],[-70.1490857  -50.75598017  13.92511433],[-45.83012864  21.22361559  59.46502652],[-28.24582945 -58.85973132  81.10430212]
proposed,1896.1,1167.7,1335.7,812.7,5212.3,0.3001,53.08,59.83,0.0497,104.35,6.28,True,sub-1138,ses-4,run-02,[-58.18323759 -29.62673032  59.57902403],[-71.02287226 -51.88329828  12.08801728],[-45.52635567  20.98096034  58.30130255],[-27.66314436 -60.74550521  79.35531981]
proposed,1367.3,1216.2,1406.1,1428.9,5418.4,0.0612,42.52,45.03,0.0241,113.98,5.32,True,sub-1140,ses-1,run-01,[ 72.14830012 -52.35331163  -2.4343608 ],[ 59.73134381 -74.43643973 -33.42390427],[ 66.33940808 -67.99909855  34.62813002],[ 78.5140202  -14.50438907  -2.56263456]
proposed,1421.5,1349.7,1459.7,1452.3,5683.2,0.0306,43.25,44.83,0.0158,113.91,5.75,True,sub-1140,ses-1,run-02,[ 72.25717813 -53.39766197  -2.21111397],[ 59.56011295 -75.53513703 -33.36481835],[ 66.67223378 -69.49205652  34.49226458],[ 78.66122887 -14.88280095  -1.7927418 ]
proposed,1567.5,1458.2,1402.5,1549.9,5978.1,0.0451,40.03,43.21,0.0331,116.04,3.11,True,sub-1140,ses-2,run-01,[ 73.85013174 -52.46029474   3.88089809],[ 61.51817587 -80.1793359   27.59233774],[ 66.73873138 -57.54211873 -34.13498555],[ 78.74148486 -19.88623962  18.74585111]
proposed,1606.4,1492.7,1423.7,1504.4,6027.2,0.0433,39.91,43.23,0.0353,115.12,3.79,True,sub-1140,ses-2,run-02,[ 73.93195409 -53.25381438   4.21576135],[ 61.43291008 -81.51521937  27.43462341],[ 66.47742855 -58.44739913 -33.73666024],[ 78.67923007 -20.94280621  19.42719594]
proposed,1194.2,1453.1,1559.4,1335.0,5541.6,0.0982,41.5,45.58,0.043,111.88,4.92,True,sub-1140,ses-3,run-01,[ 74.73930796 -47.81841561  -7.22014347],[ 61.21873038 -66.35641435 -41.24442331],[ 66.31072075 -69.7085121   26.57936405],[ 81.47610423 -10.97644853  -6.66564091]
proposed,1315.9,1488.3,1582.2,1430.3,5816.7,0.0663,41.18,45.5,0.0459,112.36,4.51,True,sub-1140,ses-3,run-02,[ 74.86196467 -49.07483574  -6.74617057],[ 60.96245457 -66.82540876 -40.99314304],[ 66.41173505 -71.13590571  26.8518432 ],[ 81.70913087 -12.55806639  -5.5596451 ]
proposed,1598.3,1475.8,1284.4,1196.4,5554.9,0.1135,41.76,47.31,0.0544,112.03,4.54,True,sub-1140,ses-4,run-01,[ 74.60848847 -46.95642191   2.47960854],[ 63.4269858  -69.25324162 -27.12881471],[ 68.02050626 -63.31558498  35.79791989],[77.59440832 -4.47007182 -0.67557031]
proposed,1785.4,1577.8,1367.3,1335.0,6065.4,0.1195,41.7,47.55,0.058,112.8,4.1,True,sub-1140,ses-4,run-02,[ 74.68039338 -47.7974366    2.81705504],[ 63.44684002 -69.614323   -26.90133216],[ 68.49815405 -64.1967896   36.13285877],[77.56297224 -5.04835361  0.26391097]
proposed,1574.1,1210.3,1596.8,1591.0,5972.2,0.1095,42.68,44.34,0.0156,111.86,5.29,True,sub-1141,ses-1,run-01,[ 71.02749076 -61.69711821   4.95475266],[ 58.34298011 -79.5749883  -26.71547178],[ 60.90520325 -81.39624547  38.2870659 ],[ 77.11195383 -23.11816959   7.90949238]
proposed,1603.4,1340.9,1673.1,1615.9,6233.3,0.0823,43.23,43.85,0.006,112.06,4.9,True,sub-1141,ses-1,run-02,[ 70.26211455 -62.77187681   4.91873462],[ 57.87165317 -80.77630331 -27.39172173],[ 60.33166448 -82.45252142  37.59349477],[ 75.87321249 -23.69343457   7.7484649 ]
proposed,1664.3,1656.3,1139.1,1200.0,5659.7,0.1741,42.25,44.33,0.0206,116.63,1.12,True,sub-1141,ses-2,run-01,[ 71.11313812 -61.474939     2.16998383],[ 57.59189095 -88.91192397  27.95694743],[ 62.79569648 -64.98322576 -34.88346351],[ 75.89740693 -25.74711801  15.87645472]
proposed,1526.4,1719.3,1211.8,1186.8,5644.3,0.1578,42.55,44.21,0.0168,117.57,0.05,True,sub-1141,ses-2,run-02,[ 71.51567626 -61.9447649    2.47466105],[ 58.12531793 -89.78001569  27.73536402],[ 62.65907936 -65.86821556 -34.95683882],[ 75.9680344  -26.28709242  16.048471  ]
proposed,1687.1,1047.4,1547.0,1533.0,5814.5,0.1666,40.81,45.76,0.0467,116.58,1.01,True,sub-1141,ses-3,run-01,[ 71.53583018 -58.08835495  -4.13352458],[ 60.08697825 -62.66285387 -43.54563761],[ 61.99470632 -84.06539719  20.17210571],[ 76.58334289 -21.28634913   8.5258248 ]
proposed,1749.4,1142.1,1621.1,1531.6,6044.1,0.15,40.68,46.01,0.0504,116.04,1.42,True,sub-1141,ses-3,run-02,[ 71.61783957 -58.8142164   -4.08229939],[ 60.30700807 -63.31478591 -43.78676069],[ 62.14127043 -84.84648845  20.01774313],[ 76.35143927 -22.21249508   8.28599147]
proposed,1315.2,1277.0,1470.7,1610.0,5672.9,0.0933,38.93,45.06,0.0658,115.4,1.94,True,sub-1141,ses-4,run-01,[ 69.21817343 -66.002303    -1.05199295],[ 56.0653516  -79.68837311 -30.60848967],[ 59.07440404 -85.40984034  33.22285913],[ 76.08341624 -26.25706167   1.58480738]
proposed,1443.5,1510.3,1492.7,1561.6,6008.2,0.0281,39.78,45.25,0.0581,114.34,2.37,True,sub-1141,ses-4,run-02,[ 69.68680713 -66.88605893  -0.94207082],[ 56.07219481 -81.13604282 -30.94202042],[ 59.06647911 -86.40606088  33.3329562 ],[ 75.86825014 -26.84482546   1.62105866]
proposed,1789.0,1205.9,1263.8,1323.2,5582.0,0.1655,55.14,59.89,0.0338,110.08,2.24,True,sub-1143,ses-1,run-01,[-58.25240711 -22.5659898   63.92908561],[-76.84994247 -41.25406958  19.52562849],[-42.15785482  28.93178353  60.67204951],[-25.12596462 -54.24053365  83.18289782]
proposed,1697.3,1364.3,1163.3,1186.8,5411.8,0.1578,55.64,60.54,0.0362,109.79,2.36,True,sub-1143,ses-1,run-02,[-57.62714558 -23.17774803  63.39883364],[-76.61827305 -41.79210727  19.58066189],[-41.34634596  28.87050715  60.07829406],[-23.90337359 -55.19506306  82.19276018]
proposed,1948.2,1655.5,1548.4,1256.5,6408.7,0.1545,57.09,57.99,0.0072,109.14,3.61,True,sub-1143,ses-2,run-01,[-52.21512777 -28.68346959  70.73065624],[-76.60530842 -43.50228819  26.88455236],[-33.35653502  19.26817604  72.76554021],[-17.05858147 -64.13034121  83.20814752]
proposed,1792.7,1580.0,1529.4,714.4,5616.5,0.2922,55.63,57.8,0.0162,105.9,5.13,True,sub-1143,ses-2,run-02,[-51.75514728 -28.83495123  70.46182362],[-76.29641111 -44.08098     27.04950958],[-32.79431113  19.20783683  71.78733037],[-18.99571275 -65.26716398  81.16136515]
proposed,1904.9,1404.7,1576.3,1629.1,6515.0,0.1104,55.0,59.52,0.0327,111.76,2.43,True,sub-1144,ses-1,run-01,[-53.81835393 -32.40087403  59.88494304],[-73.41680279 -49.60636552  14.50855305],[-44.07471969  20.28775308  63.80850512],[-19.12337344 -63.04765585  77.65866941]
proposed,2127.2,1476.6,1536.0,1743.5,6883.2,0.148,56.52,59.67,0.0222,109.16,4.32,True,sub-1144,ses-1,run-02,[-59.70188022 -29.08448975  55.45393055],[-75.9824984  -48.00392136   9.17416886],[-48.4825096   23.42771547  59.56490565],[-26.96517029 -62.07158097  76.37775595]
proposed,1767.0,1805.9,1370.2,1341.6,6284.7,0.1375,55.15,59.45,0.031,107.87,5.15,True,sub-1144,ses-2,run-01,[-60.45717373 -34.12155018  50.89848765],[-73.88363205 -48.27453988   3.52020828],[-49.49740098  18.0151875   57.30191778],[-29.72056544 -68.77924267  69.01191472]
proposed,1967.3,1998.1,1366.5,1384.1,6716.0,0.181,56.37,59.48,0.0254,107.25,5.44,True,sub-1144,ses-2,run-02,[-59.90344416 -34.8808279   50.60494935],[-73.76647043 -49.53563349   3.87449951],[-48.77854016  17.2072947   57.28794717],[-28.26102886 -70.30930586  68.70575902]
proposed,1927.7,1302.7,1642.3,1739.9,6612.6,0.1372,56.3,60.35,0.0307,108.75,4.78,True,sub-1144,ses-3,run-01,[-59.52572062 -36.52505057  53.39151292],[-73.97808927 -51.56146712   6.44229585],[-50.35849118  17.03994401  57.07259685],[-25.64911366 -69.75747665  71.41335975]
proposed,2056.0,1332.0,1681.9,1927.7,6997.7,0.1577,57.19,60.25,0.0223,109.48,4.18,True,sub-1144,ses-3,run-02,[-60.68239761 -34.99671684  49.57493633],[-74.87953837 -52.00106563   2.95838085],[-52.07001729  18.66913999  51.31427093],[-25.31354701 -67.58186617  69.92024188]
proposed,1365.8,1682.7,1828.6,581.7,5458.8,0.3532,55.86,57.22,0.0102,111.07,3.08,True,sub-1144,ses-4,run-01,[-61.15003051 -32.95569316  48.36642197],[-74.25121588 -44.99379873   1.19999863],[-48.53414091  15.71564842  58.64653427],[-28.9299881  -65.87541191  71.63202109]
proposed,1917.4,1614.4,1664.3,1227.2,6423.3,0.1538,55.98,59.12,0.0238,112.74,1.01,True,sub-1144,ses-4,run-02,[-61.15294897 -35.67455183  48.0088411 ],[-73.97337275 -46.33211439   0.31866087],[-49.16748214  15.82810244  55.10347186],[-28.46678768 -68.66831574  69.110418  ]
proposed,1684.1,1360.7,1183.9,1512.5,5741.2,0.1288,41.91,43.72,0.0182,114.3,2.74,True,sub-1145,ses-1,run-01,[ 78.50640286 -53.8080891  -29.31854144],[ 64.01865672 -84.14732325  -8.68001805],[ 70.43612797 -49.90950172 -66.45886167],[ 81.05062853 -21.50132746  -9.79973479]
proposed,1786.1,1449.4,1242.6,1541.8,6019.9,0.1297,41.87,43.59,0.0181,113.74,2.3,True,sub-1145,ses-1,run-02,[ 78.81348035 -54.24552066 -29.31031146],[ 64.58266247 -84.66996555  -8.83025318],[ 70.48478874 -51.10842388 -66.23470059],[ 81.13134523 -22.22561554  -9.35909137]
proposed,1692.9,1726.7,1418.6,836.9,5675.1,0.2513,39.56,44.17,0.0461,110.09,5.89,True,sub-1145,ses-2,run-01,[ 77.44765493 -58.32374234 -15.13349801],[ 65.20719134 -78.98915101  16.68575644],[ 68.78304211 -70.04251643 -49.23538888],[ 82.36475989 -24.0586501   -6.35039604]
proposed,1642.3,1759.7,1376.1,341.8,5119.9,0.4369,38.78,43.72,0.0489,111.23,5.48,True,sub-1145,ses-2,run-02,[ 77.65843128 -58.51052462 -14.50315341],[ 65.72686946 -79.4735163   16.72298948],[ 68.32280473 -70.9304351  -48.64457686],[ 82.26268099 -24.82975997  -6.14788333]
proposed,2031.1,1602.0,1614.4,1723.7,6971.3,0.0993,41.02,43.93,0.0288,115.88,1.38,True,sub-1145,ses-3,run-01,[ 78.49508234 -55.90581784 -23.09462832],[ 66.35954083 -81.21648533   1.04583233],[ 69.61636539 -62.60020708 -61.1587218 ],[ 81.41417488 -19.19138809 -10.41648607]
proposed,2079.5,1684.1,1642.3,1750.1,7156.1,0.0962,41.14,44.02,0.0278,116.38,0.91,True,sub-1145,ses-3,run-02,[ 78.62014471 -56.74928218 -22.69419493],[ 66.49488006 -81.9059223    1.77551405],[ 69.66559803 -63.42359941 -60.82529089],[ 81.10722858 -20.04879855 -10.39450246]
proposed,1660.7,1467.7,1577.8,1846.2,6552.4,0.0844,43.15,43.32,0.0017,113.56,3.31,True,sub-1145,ses-4,run-01,[ 79.04601037 -53.15793745 -17.02371803],[ 63.55644491 -83.80629939   1.32809517],[ 74.29005778 -54.10908272 -55.83304323],[ 81.31921726 -19.40190815   2.53922758]
proposed,1632.8,1422.3,1553.6,1657.7,6266.4,0.0586,42.8,44.03,0.0128,112.36,3.86,True,sub-1145,ses-4,run-02,[ 78.8884994  -54.08352011 -17.61371904],[ 63.68671311 -84.74401509   0.51460153],[ 73.70223344 -55.66556012 -56.98815225],[ 80.73663424 -20.40824254   1.23781915]
proposed,1612.2,1409.8,1633.5,1668.7,6324.3,0.0638,42.46,44.83,0.0237,115.23,2.24,True,sub-1147,ses-1,run-01,[ 72.50218617 -59.80971277   2.75149465],[ 56.99738341 -83.6925461   31.48674805],[ 63.39679267 -69.43991647 -33.20515958],[ 76.55649282 -21.83135704   9.21298926]
proposed,1720.1,1487.6,1686.3,1683.4,6577.4,0.0557,42.7,43.58,0.0095,112.95,3.35,True,sub-1147,ses-1,run-02,[ 72.32559675 -61.4776332    3.61476832],[ 57.20094693 -84.72181747  31.47079997],[ 63.30527736 -70.22518132 -32.81909725],[ 76.58813615 -22.81506213   9.50256671]
proposed,1331.3,1329.8,1167.0,1286.6,5114.7,0.0523,40.82,47.36,0.0633,113.6,3.47,True,sub-1147,ses-2,run-01,[ 72.98949368 -56.36414663  -1.81254837],[ 61.43106117 -70.21898399 -33.9309468 ],[ 63.12205587 -74.6628538   35.54337184],[ 75.48223496 -17.9532437   -1.60095926]
