"Subject","Session","run","Experiment","Electrode","Rater","Method","X","Y","Z","Euclidean_Norm"
"sub-059","ses-1","run-02",NA,"Anode","Network","full-automated",-66.0050775,-71.49798021,8.32856696,97.6626666515806
"sub-059","ses-1","run-02",NA,"Cathode1","Network","full-automated",-67.15206816,-57.24399562,46.47039731,99.7284970249583
"sub-059","ses-1","run-02",NA,"Cathode2","Network","full-automated",-64.63120249,-17.56629291,46.96434511,81.8010800265772
"sub-059","ses-1","run-02",NA,"Cathode3","Network","full-automated",-48.87885214,-71.6812628,70.23397416,111.625072225886
"sub-059","ses-2","run-01",NA,"Anode","Network","full-automated",-68.21573364,-24.90704318,41.43949512,83.6120737203325
"sub-059","ses-2","run-01",NA,"Cathode1","Network","full-automated",-67.75225602,-64.20227433,34.81848588,99.6224230980152
"sub-059","ses-2","run-01",NA,"Cathode2","Network","full-automated",-61.9957442,-73.39623774,-0.10167565,96.0754409369858
"sub-059","ses-2","run-01",NA,"Cathode3","Network","full-automated",-50.06197515,-80.88663445,60.59388311,112.785050688979
"sub-059","ses-2","run-02",NA,"Anode","Network","full-automated",-68.0856377,-25.73167949,42.74078983,84.4070406167873
"sub-059","ses-2","run-02",NA,"Cathode1","Network","full-automated",-67.73425741,-64.90745381,35.31672521,100.240601886362
"sub-059","ses-2","run-02",NA,"Cathode2","Network","full-automated",-61.4432758,-74.2130979,-0.0162133798,96.3476014430226
"sub-059","ses-2","run-02",NA,"Cathode3","Network","full-automated",-50.03226993,-82.09939259,60.85101656,113.782180126682
"sub-059","ses-3","run-01",NA,"Anode","Network","full-automated",-66.87932085,-21.12961495,46.10578013,83.9347791245584
"sub-059","ses-3","run-01",NA,"Cathode1","Network","full-automated",-62.77709645,-73.75891288,7.72772692,97.1651111833982
"sub-059","ses-3","run-01",NA,"Cathode2","Network","full-automated",-67.16263911,-60.33090402,43.45312107,100.193871084087
"sub-059","ses-3","run-01",NA,"Cathode3","Network","full-automated",-47.468937,-76.07192705,67.70962604,112.360275558078
"sub-059","ses-3","run-02",NA,"Anode","Network","full-automated",-63.09900506,-74.24820419,7.35175386,97.7155491711522
"sub-059","ses-3","run-02",NA,"Cathode1","Network","full-automated",-66.09326185,-21.73911947,45.9689494,83.3909640563254
"sub-059","ses-3","run-02",NA,"Cathode2","Network","full-automated",-66.82986186,-61.10856491,43.26564683,100.361363767162
"sub-059","ses-3","run-02",NA,"Cathode3","Network","full-automated",-47.35391543,-76.48780015,66.98721042,112.160881051244
"sub-059","ses-4","run-01",NA,"Anode","Network","full-automated",-68.04791534,-64.33168202,19.31442164,95.6144914588259
"sub-059","ses-4","run-01",NA,"Cathode1","Network","full-automated",-67.06705324,-43.31349296,51.62466483,95.0744672428029
"sub-059","ses-4","run-01",NA,"Cathode2","Network","full-automated",-63.28570756,-3.6092375,48.39425616,79.7503066199807
"sub-059","ses-4","run-01",NA,"Cathode3","Network","full-automated",-46.25913946,-57.88728616,76.91215906,106.800403060195
"sub-059","ses-4","run-02",NA,"Anode","Network","full-automated",-67.99339032,-64.85048267,19.17371738,95.8974330621417
"sub-059","ses-4","run-02",NA,"Cathode1","Network","full-automated",-66.48992734,-43.18375186,51.45645412,94.517265793019
"sub-059","ses-4","run-02",NA,"Cathode2","Network","full-automated",-62.72399546,-4.06276689,48.54547079,79.4195719926224
"sub-059","ses-4","run-02",NA,"Cathode3","Network","full-automated",-45.39207878,-58.63707681,76.50713058,106.546180702908
"sub-060","ses-1","run-01","P7","Anode","Kira","manually",57,29,60,87.692645073575
"sub-060","ses-1","run-01","P7","Anode","Network","full-automated",56.22265911,29.08026214,60.1936394,87.3494319829706
"sub-060","ses-1","run-01","P7","Cathode1","Kira","manually",53,-7,77,93.7389993545909
"sub-060","ses-1","run-01","P7","Cathode1","Network","full-automated",51.83207414,-5.47462742,77.13392901,93.0923114954291
"sub-060","ses-1","run-01","P7","Cathode2","Kira","manually",74,32,27,85.0235261559999
"sub-060","ses-1","run-01","P7","Cathode2","Network","full-automated",56.22265911,29.08026214,60.1936394,87.3494319829706
"sub-060","ses-1","run-01","P7","Cathode3","Kira","manually",34,57,73,98.6610358753647
"sub-060","ses-1","run-01","P7","Cathode3","Network","full-automated",29.60097887,54.65770169,67.64918361,91.8699861064249
"sub-060","ses-1","run-02","P7","Anode","Kira","manually",58,28,60,88.0227243386615
"sub-060","ses-1","run-02","P7","Anode","Network","full-automated",56.16102809,28.98016246,61.05328779,87.8715815397807
"sub-060","ses-1","run-02","P7","Cathode1","Kira","manually",53,-6,78,94.4933860119321
"sub-060","ses-1","run-02","P7","Cathode1","Network","full-automated",52.1610938,-5.74724313,78.40088479,94.3425102796326
"sub-060","ses-1","run-02","P7","Cathode2","Kira","manually",75,30,27,85.1704173994703
"sub-060","ses-1","run-02","P7","Cathode2","Network","full-automated",56.16102809,28.98016246,61.05328779,87.8715815397807
"sub-060","ses-1","run-02","P7","Cathode3","Kira","manually",34,56,72,97.3447481891037
"sub-060","ses-1","run-02","P7","Cathode3","Network","full-automated",29.35853737,54.43430434,68.66199765,92.4093454514966
"sub-060","ses-2","run-01","P7","Anode","Kira","manually",60,23,60,87.914731416299
"sub-060","ses-2","run-01","P7","Anode","Network","full-automated",58.1872767,25.27884157,62.07316451,88.757291267642
"sub-060","ses-2","run-01","P7","Cathode1","Kira","manually",53,-11,76,93.305948363435
"sub-060","ses-2","run-01","P7","Cathode1","Network","full-automated",52.6132887,-10.89982187,77.63995434,94.4188899243396
"sub-060","ses-2","run-01","P7","Cathode2","Kira","manually",73,25,25,81.1110350075746
"sub-060","ses-2","run-01","P7","Cathode2","Network","full-automated",58.1872767,25.27884157,62.07316451,88.757291267642
"sub-060","ses-2","run-01","P7","Cathode3","Kira","manually",40,54,74,99.9599919967984
"sub-060","ses-2","run-01","P7","Cathode3","Network","full-automated",32.98707169,52.08134678,70.54451194,93.6864010726883
"sub-060","ses-2","run-02","P7","Anode","Kira","manually",60,23,63,89.9888882029331
"sub-060","ses-2","run-02","P7","Anode","Network","full-automated",59.01716685,23.68732601,64.33315732,90.4592202446198
"sub-060","ses-2","run-02","P7","Cathode1","Kira","manually",54,-12,80,97.2625313263026
"sub-060","ses-2","run-02","P7","Cathode1","Network","full-automated",54.48192385,-12.50642844,78.95910668,96.7431202020364
"sub-060","ses-2","run-02","P7","Cathode2","Kira","manually",74,25,28,82.975900115636
"sub-060","ses-2","run-02","P7","Cathode2","Network","full-automated",59.01716685,23.68732601,64.33315732,90.4592202446198
"sub-060","ses-2","run-02","P7","Cathode3","Kira","manually",40,52,77,101.158291800524
"sub-060","ses-2","run-02","P7","Cathode3","Network","full-automated",34.1475747,50.6158295,72.79182433,95.008782452754
"sub-060","ses-3","run-01","P7","Anode","Kira","manually",59,36,65,94.8788701450434
"sub-060","ses-3","run-01","P7","Anode","Network","full-automated",53.22026804,33.55362041,62.20863652,88.4768717267134
"sub-060","ses-3","run-01","P7","Cathode1","Kira","manually",55,1,83,99.5740930162058
"sub-060","ses-3","run-01","P7","Cathode1","Network","full-automated",48.61895067,-1.25988351,80.03511766,93.6536690661968
"sub-060","ses-3","run-01","P7","Cathode2","Kira","manually",74,33,28,85.7263086805912
"sub-060","ses-3","run-01","P7","Cathode2","Network","full-automated",53.22026804,33.55362041,62.20863652,88.4768717267134
"sub-060","ses-3","run-01","P7","Cathode3","Kira","manually",34,62,69,98.7977732542591
"sub-060","ses-3","run-01","P7","Cathode3","Network","full-automated",27.75098022,59.71988293,65.55696189,92.9209156895833
"sub-060","ses-3","run-02","P7","Anode","Kira","manually",55,31,64,89.8999443826302
"sub-060","ses-3","run-02","P7","Anode","Network","full-automated",53.26093677,31.3124219,63.32267018,88.4700836983135
"sub-060","ses-3","run-02","P7","Cathode1","Kira","manually",55,-3,84,100.448992030781
"sub-060","ses-3","run-02","P7","Cathode1","Network","full-automated",48.51479173,-3.41061749,80.70122367,94.2231650397276
"sub-060","ses-3","run-02","P7","Cathode2","Kira","manually",76,32,30,87.7496438739212
"sub-060","ses-3","run-02","P7","Cathode2","Network","full-automated",53.26093677,31.3124219,63.32267018,88.4700836983135
"sub-060","ses-3","run-02","P7","Cathode3","Kira","manually",33,59,72,98.7623410010111
"sub-060","ses-3","run-02","P7","Cathode3","Network","full-automated",27.49349876,57.45390672,67.11498139,92.5271019671352
"sub-060","ses-4","run-01","P7","Anode","Kira","manually",59,26,71,95.9062041788747
"sub-060","ses-4","run-01","P7","Anode","Network","full-automated",54.65229785,24.53008186,66.72767597,89.6726341572541
"sub-060","ses-4","run-01","P7","Cathode1","Kira","manually",50,-12,80,95.0999474237499
"sub-060","ses-4","run-01","P7","Cathode1","Network","full-automated",48.94009099,-9.74151985,82.64286928,96.5394922191359
"sub-060","ses-4","run-01","P7","Cathode2","Kira","manually",71,26,30,81.344944526381
"sub-060","ses-4","run-01","P7","Cathode2","Network","full-automated",54.65229785,24.53008186,66.72767597,89.6726341572541
"sub-060","ses-4","run-01","P7","Cathode3","Kira","manually",29,46,75,92.6390846241477
"sub-060","ses-4","run-01","P7","Cathode3","Network","full-automated",27.23422534,46.33828149,76.36955915,93.3876272644386
"sub-060","ses-4","run-02","P7","Anode","Kira","manually",62,25,70,96.7935948294101
"sub-060","ses-4","run-02","P7","Anode","Network","full-automated",54.88535385,23.17312284,67.26683993,89.8566827985859
"sub-060","ses-4","run-02","P7","Cathode1","Kira","manually",50,-13,81,96.0728889958036
"sub-060","ses-4","run-02","P7","Cathode1","Network","full-automated",49.04913133,-11.12414629,82.92189999,96.9825005496377
"sub-060","ses-4","run-02","P7","Cathode2","Kira","manually",71,24,28,80.0062497558784
"sub-060","ses-4","run-02","P7","Cathode2","Network","full-automated",54.88535385,23.17312284,67.26683993,89.8566827985859
"sub-060","ses-4","run-02","P7","Cathode3","Kira","manually",28,45,77,93.4772699644143
"sub-060","ses-4","run-02","P7","Cathode3","Network","full-automated",26.66517658,44.70502592,77.33255751,93.2196086431815
"sub-062","ses-1","run-01","P3","Anode","Kira","manually",-79,-48,35,98.8433103452125
"sub-062","ses-1","run-01","P3","Anode","Network","full-automated",-71.68579884,-46.95157294,32.30049934,91.5785248542606
"sub-062","ses-1","run-01","P3","Cathode1","Kira","manually",-78,-9,35,85.9651092013498
"sub-062","ses-1","run-01","P3","Cathode1","Network","full-automated",-68.75202987,-6.74818815,32.69894849,76.4303662617473
"sub-062","ses-1","run-01","P3","Cathode2","Kira","manually",-80,-62,-2,101.23240587875
"sub-062","ses-1","run-01","P3","Cathode2","Network","full-automated",-72.07223751,-58.44942846,-3.97083197,92.8790106188286
"sub-062","ses-1","run-01","P3","Cathode3","Kira","manually",-64,-67,61,110.932411855147
"sub-062","ses-1","run-01","P3","Cathode3","Network","full-automated",-55.32820345,-62.83567613,59.66159355,102.805826861342
"sub-062","ses-1","run-02","P3","Anode","Kira","manually",-81,-49,34,100.588269693837
"sub-062","ses-1","run-02","P3","Anode","Network","full-automated",-72.41520307,-47.99445944,32.80238574,92.8624051101569
"sub-062","ses-1","run-02","P3","Cathode1","Kira","manually",-77,-8,35,84.9588135510378
"sub-062","ses-1","run-02","P3","Cathode1","Network","full-automated",-68.69041686,-7.91287225,32.93016916,76.5857882152531
"sub-062","ses-1","run-02","P3","Cathode2","Kira","manually",-81,-62,-3,102.049007834471
"sub-062","ses-1","run-02","P3","Cathode2","Network","full-automated",-72.30565923,-58.72707843,-4.41252065,93.2547502065977
"sub-062","ses-1","run-02","P3","Cathode3","Kira","manually",-64,-68,62,112.089250153616
"sub-062","ses-1","run-02","P3","Cathode3","Network","full-automated",-56.17030352,-63.3966822,59.97170361,103.782693862621
"sub-062","ses-2","run-01","P3","Anode","Kira","manually",-80,-53,25,99.1665266105454
"sub-062","ses-2","run-01","P3","Anode","Network","full-automated",-72.02111038,-51.44074229,23.04192225,91.4555656517928
"sub-062","ses-2","run-01","P3","Cathode1","Kira","manually",-80,-14,31,86.9310071263413
"sub-062","ses-2","run-01","P3","Cathode1","Network","full-automated",-71.17003541,-12.42075114,28.00079884,77.4822156034571
"sub-062","ses-2","run-01","P3","Cathode2","Kira","manually",-78,-65,-13,102.362102362154
"sub-062","ses-2","run-01","P3","Cathode2","Network","full-automated",-69.64153387,-62.38270543,-14.14752669,94.5605503789861
"sub-062","ses-2","run-01","P3","Cathode3","Kira","manually",-65,-73,53,111.189028235703
"sub-062","ses-2","run-01","P3","Cathode3","Network","full-automated",-56.82285588,-70.33673473,50.76987819,103.69992157309
"sub-062","ses-2","run-02","P3","Anode","Kira","manually",-80,-53,25,99.1665266105454
"sub-062","ses-2","run-02","P3","Anode","Network","full-automated",-71.70637595,-51.97375359,23.14926446,91.5366804027533
"sub-062","ses-2","run-02","P3","Cathode1","Kira","manually",-80,-14,30,86.5794432876534
"sub-062","ses-2","run-02","P3","Cathode1","Network","full-automated",-70.46068929,-12.79885628,27.73835761,76.7980204184864
"sub-062","ses-2","run-02","P3","Cathode2","Kira","manually",-75,-63,-12,98.6813052203912
"sub-062","ses-2","run-02","P3","Cathode2","Network","full-automated",-69.81021041,-62.82921218,-13.30316398,94.8575223823957
"sub-062","ses-2","run-02","P3","Cathode3","Kira","manually",-65,-73,53,111.189028235703
"sub-062","ses-2","run-02","P3","Cathode3","Network","full-automated",-56.2604294,-70.82797675,50.59723564,103.643226798381
"sub-062","ses-3","run-01","P3","Anode","Kira","manually",-78,-42,42,98.0408078302091
"sub-062","ses-3","run-01","P3","Anode","Network","full-automated",-69.94595858,-40.90357292,39.95237532,90.3423028985147
"sub-062","ses-3","run-01","P3","Cathode1","Kira","manually",-73,-2,44,85.258430668175
"sub-062","ses-3","run-01","P3","Cathode1","Network","full-automated",-64.73046389,-1.37019811,40.79668637,76.5263354476574
"sub-062","ses-3","run-01","P3","Cathode2","Kira","manually",-81,-56,6,98.6559678884151
"sub-062","ses-3","run-01","P3","Cathode2","Network","full-automated",-72.39961659,-53.97076725,4.0653395,90.3939997189135
"sub-062","ses-3","run-01","P3","Cathode3","Kira","manually",-51,-58,65,100.945529866359
"sub-062","ses-3","run-01","P3","Cathode3","Network","full-automated",-50.31106842,-57.23323502,64.1035726,99.5796907833116
"sub-062","ses-3","run-02","P3","Anode","Kira","manually",-78,-42,42,98.0408078302091
"sub-062","ses-3","run-02","P3","Anode","Network","full-automated",-69.38441894,-41.37593918,40.289274,90.2739803825862
"sub-062","ses-3","run-02","P3","Cathode1","Kira","manually",-73,-1,44,85.2408352845043
"sub-062","ses-3","run-02","P3","Cathode1","Network","full-automated",-63.89314554,-1.89646221,41.01268132,75.9471569248346
"sub-062","ses-3","run-02","P3","Cathode2","Kira","manually",-80,-55,7,97.3344748791506
"sub-062","ses-3","run-02","P3","Cathode2","Network","full-automated",-72.10333247,-54.34456494,4.28945597,90.3914914376115
"sub-062","ses-3","run-02","P3","Cathode3","Kira","manually",-56,-60,67,105.948100502085
"sub-062","ses-3","run-02","P3","Cathode3","Network","full-automated",-49.55246318,-58.05074483,64.17731602,99.7199251606918
"sub-062","ses-4","run-01","P3","Anode","Kira","manually",-80,-40,28,93.7229961108798
"sub-062","ses-4","run-01","P3","Anode","Network","full-automated",-73.02869627,-40.07599762,24.34933047,86.788051933843
"sub-062","ses-4","run-01","P3","Cathode1","Kira","manually",-76,-3,34,83.3126641033643
"sub-062","ses-4","run-01","P3","Cathode1","Network","full-automated",-67.97876322,-1.54578279,30.44534743,74.5011467931071
"sub-062","ses-4","run-01","P3","Cathode2","Kira","manually",-83,-54,-11,99.6293129555755
"sub-062","ses-4","run-01","P3","Cathode2","Network","full-automated",-72.23009486,-52.01119326,-13.27567266,89.9921902855417
"sub-062","ses-4","run-01","P3","Cathode3","Kira","manually",-64,-63,51,103.276328362312
"sub-062","ses-4","run-01","P3","Cathode3","Network","full-automated",-60.88802922,-61.40467119,51.801261,100.803057431001
"sub-062","ses-4","run-02","P3","Anode","Kira","manually",-80,-43,28,95.0420959364849
"sub-062","ses-4","run-02","P3","Anode","Network","full-automated",-72.51147394,-41.37498463,25.44305412,87.2762980942552
"sub-062","ses-4","run-02","P3","Cathode1","Kira","manually",-75,-4,37,83.7257427557379
"sub-062","ses-4","run-02","P3","Cathode1","Network","full-automated",-67.05379469,-3.07485033,32.28359996,74.4842057973225
"sub-062","ses-4","run-02","P3","Cathode2","Kira","manually",-81,-55,-9,98.3209031691634
"sub-062","ses-4","run-02","P3","Cathode2","Network","full-automated",-72.00743029,-53.1719256,-11.94687613,90.3053239750941
"sub-062","ses-4","run-02","P3","Cathode3","Kira","manually",-64,-64,50,103.402127637685
"sub-062","ses-4","run-02","P3","Cathode3","Network","full-automated",-60.8487661,-63.0426601,52.76140589,102.277638220023
